Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Merge1/xmonad/119,0.2928652004773418,0.2905472914688289,0.29415284272283315,2.2241413821564235e-3,1.0603118452369692e-3,3.376403582276784e-3
Merge1/primitive/86,0.4214419669394071,0.42051733223100507,0.42236660164780915,1.126357736405835e-3,5.063146352790585e-4,1.3377455913168967e-3
Merge1/bst/79,0.12061761097394906,0.11991626724234916,0.12113768990301262,1.1143590684693728e-3,7.299785529869728e-4,1.7016770673984284e-3
Merge2/xmonad/119,1.2508142705191858,1.232432214950677,1.2652767085237429,1.8280440218069596e-2,1.2124064459509634e-2,2.1977452570615667e-2
Merge2/primitive/86,0.7179654796297351,0.7072388548403978,0.7359368448766569,1.7215498054347744e-2,2.4478681760204332e-3,2.1975479214040965e-2
Merge2/bst/79,0.6461074795224704,0.6361476454185322,0.6560673136264086,1.2350903216684441e-2,7.028131352059224e-3,1.5973120251911697e-2
Merge3/xmonad/119,2.082650695500585,2.0707230486441404,2.094578342357029,1.4926912721858617e-2,7.01708416454494e-3,1.9443089630815633e-2
Merge3/primitive/86,1.3642012448399328,1.3486024623853154,1.3829003317514434,1.9792211621094916e-2,8.665478960503778e-3,2.7374022250872234e-2
Merge3/bst/79,0.883987435818805,0.877976359333843,0.8902116488316096,6.698392089097371e-3,3.866992120955795e-3,9.465520081617464e-3
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Merge4/xmonad/119,0.4689099714742042,0.4621726048644632,0.4818800908396952,1.2813279127855275e-2,3.1166919507086277e-4,1.5156546107847859e-2
Merge4/primitive/86,0.49356438413572806,0.4918824499472976,0.49638518000332016,2.7098850406195273e-3,3.8946844651871395e-4,3.49479217927963e-3
Merge4/bst/79,0.1286460809753321,0.1279883075455603,0.1299091120599769,1.1925834077819014e-3,1.1509794826790581e-4,1.4845529018012902e-3
